,Mes,Item_Commodity,CantidadPedida,CantidadRecibida,PrecioUnitario,Total
7901,2019-08,7591,60.0,60.0,1.353333,81.2
7902,2019-08,7596,100.0,100.0,1.4092,140.92
7903,2019-08,7605,90.0,90.0,7.00104,630.09
7904,2019-08,7608,1300.0,1300.0,0.16949099999999998,220.34
7905,2019-08,7613,300.0,300.0,1.037869,311.36
7906,2019-08,7615,20.0,20.0,23.339589,466.79
7907,2019-08,7619,15.0,15.0,6.75,101.25
7908,2019-08,7625,7.0,7.0,91.5254,640.69
7909,2019-08,7641,28.0,16.0,10.832555,303.31
7910,2019-08,7645,36.0,36.0,19.05858,686.11
7911,2019-08,7652,60.0,0.0,2.438279,146.3
7912,2019-08,7675,35.0,35.0,3.3055,115.7
7913,2019-08,7684,100.0,100.0,0.400003,40.0
7914,2019-08,7689,2.0,2.0,7.2034,14.41
7915,2019-08,7693,15.0,15.0,1.5254,22.88
7916,2019-08,7698,1200.0,1200.0,0.30508,366.09999999999997
7917,2019-08,7705,3.0,0.0,29.685107,89.06
7918,2019-08,7715,520.0,520.0,1.321596,687.23
7919,2019-08,7716,20.0,20.0,7.918022,158.36
7920,2019-08,7717,70.0,70.0,25.963497,1817.44
7921,2019-08,7718,10.0,8.0,21.326976,213.27
7922,2019-08,7723,200.0,200.0,4.218983,843.8
7923,2019-08,7728,50.0,50.0,1.6949,84.75
7924,2019-08,7746,61.0,61.0,182.2034,11114.41
7925,2019-08,7751,5.0,1.0,30.6,153.0
7926,2019-08,7810,600.0,200.0,0.604381,362.64
7927,2019-08,7828,50.0,50.0,2.202684,110.13
7928,2019-08,7831,344.0,112.0,3.350994666666667,1152.74
7929,2019-08,7832,60.0,60.0,6.569288,394.16
7930,2019-08,7839,35.0,35.0,8.998854,314.96
7931,2019-08,7849,10.0,10.0,25.18109,251.81
7932,2019-08,7858,500.0,500.0,2.117797,1058.9
7933,2019-08,7866,200.0,200.0,2.4576,491.52
7934,2019-08,7867,23.0,23.0,0.762712,17.55
7935,2019-08,7870,96.0,96.0,1.272317,122.14
7936,2019-08,7881,12.0,12.0,16.000303,192.0
7937,2019-08,7886,15.0,15.0,10.266165,153.99
7938,2019-08,7889,1200.0,0.0,0.495763,594.92
7939,2019-08,7894,84.0,84.0,8.472471,711.6899999999999
7940,2019-08,7895,140.0,140.0,8.468813,1185.6399999999999
7941,2019-08,7906,900.0,900.0,1.4419065,1303.03
7942,2019-08,7911,308.0,308.0,7.638628999999999,2352.7
7943,2019-08,7912,144.0,140.0,7.638668,1099.97
7944,2019-08,7925,83.0,83.0,139.8305,11605.94
7945,2019-08,7933,12.0,12.0,211.8644,2542.36
7946,2019-08,7937,1000.0,0.0,0.9039829999999999,903.99
7947,2019-08,7947,18.0,18.0,8.81,158.58
7948,2019-08,7953,80.0,80.0,1.8644,149.15
7949,2019-08,7958,4.0,4.0,24.721366,98.89
7950,2019-08,7965,3000.0,3000.0,1.16,3480.0
7951,2019-08,7972,100.0,0.0,1.186441,118.64
7952,2019-08,7979,16.0,16.0,38.983051,623.74
7953,2019-08,7980,30.0,30.0,38.983051,1169.5
7954,2019-08,7988,10.0,10.0,9.918,99.18
7955,2019-08,8004,2.0,2.0,102.891789,205.78
7956,2019-08,8008,20.0,0.0,94.92456,1898.5
7957,2019-08,8011,9.0,8.0,2431.778404,5527.97
7958,2019-08,8013,1.0,1.0,194915.2542,194915.25
7959,2019-08,8061,70.0,0.0,8.571757,600.02
7960,2019-08,8069,15.0,15.0,14.96561,224.48
7961,2019-08,8070,91.0,91.0,4.500621499999999,409.55
7962,2019-08,8072,2.0,2.0,18.56,37.12
7963,2019-08,8079,15.0,15.0,2.372,35.58
7964,2019-08,8081,20.0,20.0,15.25,305.0
7965,2019-08,8083,5.0,5.0,21.19,105.95
7966,2019-08,8084,25.0,25.0,20.34,508.5
7967,2019-08,8091,120.0,120.0,1.193529,143.22
7968,2019-08,8126,25.0,25.0,52.541775,1313.55
7969,2019-08,8127,15.0,12.0,17.98,269.7
7970,2019-08,8129,5.0,4.0,17.98,89.9
7971,2019-08,8138,2.0,2.0,1466.1,2932.2
7972,2019-08,8145,1.0,1.0,4377.118644,4377.12
7973,2019-08,8150,400.0,400.0,1.0508,420.32
7974,2019-08,8154,25.0,25.0,8.308938,207.72
7975,2019-08,8157,10.0,7.0,8.49927,84.99
7976,2019-08,8158,15.0,15.0,19.49,292.35
7977,2019-08,8159,5.0,5.0,15.65,78.25
7978,2019-08,8160,25.0,0.0,1.2288,30.72
7979,2019-08,8166,200.0,200.0,1.064406,212.88
7980,2019-08,8171,300.0,300.0,1.601695,480.51
7981,2019-08,8191,450.0,450.0,0.7334,330.03
7982,2019-08,8199,60.0,58.0,101.694915,6101.7
7983,2019-08,8203,100.0,100.0,0.3305,33.05
7984,2019-08,8206,84.0,84.0,3.749654,314.96999999999997
7985,2019-08,8217,10.0,10.0,9.31,93.1
7986,2019-08,8251,10.0,10.0,16.95,169.5
7987,2019-08,8271,42.0,42.0,1.33168,55.93
7988,2019-08,8282,4.0,4.0,16.933,67.73
7989,2019-08,8284,11.0,11.0,277.999344,3058.0
7990,2019-08,8285,10.0,10.0,156.787,1567.87
7991,2019-08,8290,510.0,330.0,2.704671,1379.38
7992,2019-08,8301,290.0,290.0,11.98,3474.2
7993,2019-08,8303,90.0,90.0,2.43,218.7
7994,2019-08,8304,72.0,0.0,17.22,1239.84
7995,2019-08,8308,30.0,30.0,13.11,393.3
7996,2019-08,8314,17.0,17.0,28.81,489.77
7997,2019-08,8332,16.0,16.0,9.958503,159.34
7998,2019-08,8336,360.0,120.0,2.731275,983.26
7999,2019-08,8339,120.0,120.0,1.3284894999999999,159.41
8000,2019-08,8342,300.0,0.0,1.318926,395.68
8001,2019-08,8359,1400.0,1380.0,0.27118,379.65
8002,2019-08,8366,40.0,40.0,40.0,1600.0
8003,2019-08,8385,135.0,135.0,4.067712,549.14
8004,2019-08,8390,15.0,15.0,4.364407,65.47
8005,2019-08,8400,56.0,56.0,2.142857,120.0
8006,2019-08,8401,600.0,480.0,1.191314,714.79
8007,2019-08,8402,20.0,0.0,30.45,609.0
8008,2019-08,8403,3.0,3.0,46.60329,139.81
8009,2019-08,8404,30.0,30.0,34.72875,1041.86
8010,2019-08,8560,48.0,48.0,25.300369,1214.42
8011,2019-08,8636,2.0,2.0,46.436,92.87
8012,2019-08,8764,22.0,22.0,76.2711,1677.96
8013,2019-08,8832,5.0,0.0,25.764,128.82
8014,2019-08,8839,30.0,30.0,127.118644,3813.56
8015,2019-08,8919,720.0,720.0,0.285,205.20000000000002
8016,2019-08,8920,100.0,100.0,0.296598,29.66
8017,2019-08,8921,980.0,960.0,0.226108,221.59
8018,2019-08,8923,24.0,24.0,2.2044,52.910000000000004
8019,2019-08,8924,14.0,0.0,2.966,41.519999999999996
8020,2019-08,8935,5.0,0.0,3.8136,19.07
8021,2019-08,8972,75.0,75.0,9.531864,714.89
8022,2019-08,8980,74.0,74.0,38.135593,2822.0299999999997
8023,2019-08,9048,200.0,150.0,0.711907,142.38
8024,2019-08,9049,60.0,60.0,1.322105,79.33
8025,2019-08,9050,300.0,300.0,0.50875,152.63
8026,2019-08,9052,5.0,5.0,16.528284,82.64
8027,2019-08,9057,3.0,3.0,19.602,58.81
8028,2019-08,9075,4.0,4.0,3.800244,15.2
8029,2019-08,9076,600.0,550.0,0.490028,294.02
8030,2019-08,9079,6.0,6.0,57.0,342.0
8031,2019-08,9092,500.0,0.0,0.35008,175.04
8032,2019-08,9094,200.0,200.0,0.080559,16.11
8033,2019-08,9111,20.0,0.0,156.77966,3135.59
8034,2019-08,9124,200.0,200.0,0.19074,38.15
8035,2019-08,9130,20.0,20.0,2.542869,50.86
8036,2019-08,9131,600.0,0.0,0.122849,73.71
8037,2019-08,9135,120.0,120.0,0.395437,47.45
8038,2019-08,9166,25.0,10.0,11.86,296.5
8039,2019-08,9167,210.0,210.0,0.48,100.8
8040,2019-08,9172,240.0,240.0,3.168,760.32
8041,2019-08,9221,800.0,400.0,0.049152,39.32
8042,2019-08,9232,120.0,120.0,3.717128,446.06
8043,2019-08,9249,400.0,400.0,0.1525,61.0
8044,2019-08,9255,55.0,55.0,2.9661,163.13
8045,2019-08,9258,280.0,120.0,0.8332830000000001,233.31
8046,2019-08,9296,8.0,7.0,10.596645,84.77
8047,2019-08,9297,140.0,119.0,4.252529,595.35
8048,2019-08,9298,14.0,14.0,2.965357,41.51
8049,2019-08,9301,300.0,300.0,0.370012,111.0
8050,2019-08,9304,120.0,120.0,8.474576,1016.95
8051,2019-08,9308,300.0,300.0,2.499761,749.93
8052,2019-08,9310,20.0,20.0,2.3729,47.46
8053,2019-08,9327,300.0,300.0,0.050847,15.25
8054,2019-08,9339,40.0,40.0,14.997327,599.9
8055,2019-08,9348,500.0,500.0,0.028813,14.41
8056,2019-08,9358,10.0,10.0,23.728814,237.29
8057,2019-08,9359,50.0,15.0,11.610169,580.5
8058,2019-08,9369,7.0,7.0,12.204,85.43
8059,2019-08,9372,100.0,100.0,0.3623,36.23
8060,2019-08,9411,7.0,2.0,12.711864,88.98
8061,2019-08,9488,10.0,10.0,508.47458,5084.75
8062,2019-08,9493,1700.0,1700.0,0.677952,1152.52
8063,2019-08,9494,1300.0,1300.0,0.279661,363.56
8064,2019-08,9495,300.0,300.0,0.677966,203.39999999999998
8065,2019-08,9497,900.0,900.0,1.016949,915.25
8066,2019-08,9498,500.0,500.0,0.466101,233.05
8067,2019-08,9513,50.0,50.0,23.728814,1186.44
8068,2019-08,9525,900.0,900.0,0.23728800000000003,213.56
8069,2019-08,9527,700.0,700.0,0.305084,213.56
8070,2019-08,9528,400.0,400.0,0.271186,108.48
8071,2019-08,9530,120.0,120.0,1.186441,142.37
8072,2019-08,9531,60.0,0.0,1.016949,61.02
8073,2019-08,9545,300.0,300.0,0.083,24.9
8074,2019-08,9547,300.0,300.0,1.355932,406.78
8075,2019-08,9573,90.0,30.0,1.977401,177.97
8076,2019-08,9577,10.0,10.0,12.711864,127.12
8077,2019-08,9591,5.0,5.0,6.1,30.5
8078,2019-08,9592,10.0,10.0,6.26,62.6
8079,2019-08,9594,200.0,200.0,1.198305,239.66
8080,2019-08,9605,180.0,180.0,2.500201,450.04
8081,2019-08,9610,90.0,0.0,3.7485,337.37
8082,2019-09,6314,150.0,150.0,7.627119,1144.0700000000002
8083,2019-09,6332,5.0,5.0,74.06,370.3
8084,2019-09,6338,2.0,2.0,82.5516,165.1
8085,2019-09,6350,5.0,3.0,10.54,52.7
8086,2019-09,6352,360.0,360.0,0.650038,234.01
8087,2019-09,6354,200.0,100.0,1.105,221.0
8088,2019-09,6358,140.0,40.0,1.115188,156.13
8089,2019-09,6363,6.0,6.0,14.63,87.78
8090,2019-09,6378,7.0,7.0,13.0587,91.41000000000001
8091,2019-09,6380,6.0,6.0,12.802475,76.81
8092,2019-09,6387,44.0,44.0,11.278439999999998,496.25
8093,2019-09,6388,29.0,29.0,10.999665,319.0
8094,2019-09,6398,5.0,5.0,27.1998,136.0
8095,2019-09,6409,12.0,12.0,1.52544,18.3
8096,2019-09,6415,60.0,60.0,0.924333,55.46
8097,2019-09,6423,120.0,0.0,3.9345,472.14
8098,2019-09,6429,17.0,17.0,17.373372,295.35
8099,2019-09,6431,54.0,54.0,9.902168,534.72
8100,2019-09,6433,50.0,50.0,7.310126,365.5
8101,2019-09,6434,60.0,60.0,2.8032,168.2
8102,2019-09,6435,16.0,16.0,24.526942,392.43
8103,2019-09,6437,5.0,5.0,26.697615,133.49
8104,2019-09,6439,1.0,1.0,42.245634,42.25
8105,2019-09,6440,20.0,20.0,6.173298,123.47
8106,2019-09,6446,26.0,26.0,19.483645,506.58
8107,2019-09,6448,8.0,5.0,28.2815,226.26
8108,2019-09,6452,152.0,152.0,25.999599999999997,3951.94
8109,2019-09,6456,5.0,4.0,73.809775,369.05
8110,2019-09,6471,19.0,19.0,17.846847,339.09000000000003
8111,2019-09,6475,2310.0,2310.0,0.108257,250.09
8112,2019-09,6477,2.0,0.0,17.768841,35.54
8113,2019-09,6482,400.0,300.0,0.410828,164.34
8114,2019-09,6483,200.0,200.0,0.620897,124.18
8115,2019-09,6485,1350.0,1350.0,1.037455,1400.5700000000002
8116,2019-09,6488,52.0,23.0,23.385472000000004,1216.04
8117,2019-09,6491,10.0,10.0,17.558535,175.59
8118,2019-09,6492,100.0,100.0,8.089885,809.0
8119,2019-09,6511,200.0,200.0,0.5635589999999999,112.71000000000001
8120,2019-09,6512,1200.0,1200.0,1.61,1932.0
8121,2019-09,6521,5.0,5.0,74.952625,374.77
8122,2019-09,6522,2.0,2.0,74.952625,149.91
8123,2019-09,6529,15.0,15.0,6.961815,104.43
8124,2019-09,6533,48.0,0.0,4.700372,225.62
8125,2019-09,6535,10.0,10.0,25.822615,258.23
8126,2019-09,6541,45.0,30.0,16.332933666666666,724.98
8127,2019-09,6542,320.0,120.0,0.899966,288.0
8128,2019-09,6545,10.0,10.0,22.861338,228.61
8129,2019-09,6553,60.0,0.0,1.558877,93.53
8130,2019-09,6560,50.0,50.0,4.515814,225.79
8131,2019-09,6562,100.0,100.0,0.742716,74.27
8132,2019-09,6563,350.0,350.0,1.110712,388.75
8133,2019-09,6567,240.0,120.0,2.7118314999999997,650.8399999999999
8134,2019-09,6571,50.0,50.0,0.419562,20.98
8135,2019-09,6573,70.0,70.0,3.8448,269.13
8136,2019-09,6585,3.0,3.0,33.051551,99.15
8137,2019-09,6586,10.0,10.0,12.229875,122.3
8138,2019-09,6589,240.0,240.0,0.913866,219.32
8139,2019-09,6603,196.0,140.0,5.654286,1108.24
8140,2019-09,6610,60.0,60.0,3.0652470000000003,183.92
8141,2019-09,6617,90.0,90.0,4.188,376.92
8142,2019-09,6625,30.0,30.0,18.300184,549.0
8143,2019-09,6635,18.0,18.0,22.32,401.76
8144,2019-09,6649,500.0,300.0,1.1,550.0
8145,2019-09,6654,200.0,0.0,0.6804,136.07999999999998
8146,2019-09,6660,10.0,10.0,22.5,225.0
8147,2019-09,6664,200.0,200.0,1.617,323.4
8148,2019-09,6665,60.0,60.0,1.296333,77.78
8149,2019-09,6671,1.0,1.0,15.6006,15.6
8150,2019-09,6673,20.0,20.0,7.743681,154.87
8151,2019-09,6676,120.0,0.0,23.155389,2778.65
8152,2019-09,6682,14.0,11.0,14.954691,209.37
8153,2019-09,6733,28.0,28.0,12.168,340.7
8154,2019-09,6736,280.0,280.0,3.39,949.2
8155,2019-09,6743,10.0,0.0,24.998452,249.98
8156,2019-09,6748,2256.0,2256.0,2.9,6542.4
8157,2019-09,6749,60.0,24.0,12.460207666666667,747.62
8158,2019-09,6759,50.0,50.0,32.2621,1613.1
8159,2019-09,6761,120.0,60.0,1.4137,169.64
8160,2019-09,6764,8.0,8.0,23.8624,190.9
8161,2019-09,6780,672.0,672.0,4.0,2688.0
8162,2019-09,6789,86.0,86.0,27.118644,2332.21
8163,2019-09,6794,200.0,200.0,1.525424,305.08
8164,2019-09,6795,1300.0,1300.0,1.4406676,1916.93
8165,2019-09,6802,300.0,300.0,1.5254,457.62
8166,2019-09,6804,200.0,200.0,1.6525,330.5
8167,2019-09,6808,50.0,0.0,4.17305,208.65
8168,2019-09,6810,4.0,4.0,33.342817,133.37
8169,2019-09,6813,6.0,2.0,37.523772,225.14
8170,2019-09,6834,100.0,100.0,0.3201,32.01
8171,2019-09,6849,200.0,100.0,2.564856,512.97
8172,2019-09,6856,40.0,40.0,8.335893,333.44
8173,2019-09,6858,5.0,5.0,13.970138,69.85
8174,2019-09,6865,2.0,2.0,41.63004,83.26
8175,2019-09,6872,216.0,216.0,2.0,432.0
8176,2019-09,6875,648.0,648.0,3.0,1944.0
8177,2019-09,6876,4788.0,4788.0,2.4,11491.2
8178,2019-09,6878,114.0,46.0,27.118644,3091.52
8179,2019-09,6881,176.0,176.0,51.25,9020.0
8180,2019-09,6882,300.0,240.0,0.527368,158.21
8181,2019-09,6884,590.0,590.0,5.7627,3399.99
8182,2019-09,6885,300.0,300.0,1.6949,508.47
8183,2019-09,6894,600.0,600.0,0.079995,48.0
8184,2019-09,6898,50.0,50.0,1.1441,57.21
8185,2019-09,6902,2200.0,800.0,0.149996,329.99
8186,2019-09,6903,1000.0,700.0,0.23165,232.64
8187,2019-09,6904,100.0,0.0,0.04746,4.75
8188,2019-09,6906,100.0,100.0,0.8475,84.75
8189,2019-09,6907,40.0,40.0,68.73,2749.2
8190,2019-09,6908,130.0,130.0,1.9492,253.39999999999998
8191,2019-09,6911,550.0,200.0,2.711864,1491.53
8192,2019-09,6912,600.0,400.0,0.118935,71.36
8193,2019-09,6918,250.0,250.0,1.6949,423.73
8194,2019-09,6919,900.0,900.0,0.678,610.2
8195,2019-09,6920,25.0,25.0,1.6949,42.37
8196,2019-09,6922,200.0,200.0,0.09661,19.32
8197,2019-09,6924,1400.0,1400.0,0.5763,806.82
8198,2019-09,6928,600.0,600.0,0.29661,177.97
8199,2019-09,6929,1100.0,800.0,0.45201,503.43
8200,2019-09,6931,5500.0,5500.0,0.16002,880.11
8201,2019-09,6932,1000.0,1000.0,0.1797,179.7
8202,2019-09,6933,1800.0,1800.0,0.04239400000000001,76.32000000000001
8203,2019-09,6935,100.0,100.0,0.04661,4.66
8204,2019-09,6944,50.0,50.0,3.31,165.5
8205,2019-09,6946,100.0,0.0,0.35593,35.59
8206,2019-09,6947,300.0,300.0,1.18644,355.93
8207,2019-09,6948,1800.0,800.0,0.59322,1067.8
8208,2019-09,6949,75.0,75.0,28.488965,2136.67
8209,2019-09,6950,350.0,0.0,1.101694,385.59000000000003
8210,2019-09,6952,200.0,144.0,3.438,687.6
8211,2019-09,6954,900.0,900.0,0.084796,76.32000000000001
8212,2019-09,6956,300.0,300.0,4.237288,1271.19
8213,2019-09,6957,400.0,343.0,0.363559,145.42
8214,2019-09,6959,2100.0,1400.0,0.23728800000000003,498.3
8215,2019-09,6966,400.0,400.0,0.090259,36.1
8216,2019-09,6968,700.0,696.0,0.716724,501.70000000000005
8217,2019-09,6969,50.0,50.0,1.694915,84.75
8218,2019-09,6970,100.0,0.0,0.12288,12.29
8219,2019-09,6975,20.0,20.0,3.5607,71.21
8220,2019-09,6978,1000.0,1000.0,0.16949099999999998,169.5
8221,2019-09,6980,900.0,900.0,1.779661,1601.69
8222,2019-09,6982,400.0,400.0,0.0703,28.12
8223,2019-09,6984,2.0,0.0,0.974553,1.95
8224,2019-09,6987,3200.0,3200.0,0.135564,433.81000000000006
8225,2019-09,6989,80.0,80.0,1.1017,88.13
8226,2019-09,6992,100.0,100.0,0.114406,11.44
8227,2019-09,6993,70.0,70.0,5.93,415.1
8228,2019-09,6994,200.0,0.0,0.103,20.6
8229,2019-09,6995,1600.0,1600.0,0.02824866666666667,44.91
8230,2019-09,7001,4.0,0.0,5.255349,21.02
8231,2019-09,7004,2.0,1.0,31.081049999999998,62.160000000000004
8232,2019-09,7005,4.0,4.0,15.47,61.88
8233,2019-09,7011,200.0,200.0,0.170013,34.0
8234,2019-09,7016,70.0,70.0,5.08352,355.85
8235,2019-09,7017,56.0,56.0,15.9712,894.38
8236,2019-09,7021,1.0,1.0,88.749,88.75
8237,2019-09,7024,5.0,5.0,30.01116,150.06
8238,2019-09,7025,60.0,60.0,10.974067,658.44
8239,2019-09,7030,12.0,4.0,36.626337,439.52
8240,2019-09,7031,84.0,0.0,8.604286,722.76
8241,2019-09,7033,60.0,60.0,4.142233,248.53
8242,2019-09,7034,10.0,10.0,29.6049955,296.05
8243,2019-09,7038,100.0,100.0,1.457273,145.73
8244,2019-09,7047,8.0,8.0,20.7422,165.94
8245,2019-09,7052,1300.0,1300.0,0.1144,148.72
8246,2019-09,7053,168.0,168.0,3.39,569.52
8247,2019-09,7054,6.0,6.0,16.676382,100.06
8248,2019-09,7055,10100.0,10100.0,0.1440465,1450.6399999999999
8249,2019-09,7056,1.0,1.0,39.996409,40.0
8250,2019-09,7067,1.0,1.0,33.002029,33.0
8251,2019-09,7077,800.0,800.0,0.049152,39.33
8252,2019-09,7081,42.0,42.0,10.8972,457.68
8253,2019-09,7088,18.0,18.0,8.672938,156.11
8254,2019-09,7099,5.0,5.0,9.870063,49.35
8255,2019-09,7102,112.0,112.0,7.271703,814.43
8256,2019-09,7107,90.0,90.0,1.872936,168.56
8257,2019-09,7116,200.0,200.0,1.468886,293.78
8258,2019-09,7119,120.0,120.0,0.811104,97.33
8259,2019-09,7121,30.0,0.0,5.061793,151.85
8260,2019-09,7122,1000.0,800.0,0.4440495,440.86
8261,2019-09,7123,500.0,300.0,0.161014,80.5
8262,2019-09,7127,60.0,60.0,2.009335,120.56
8263,2019-09,7128,60.0,0.0,2.219718,133.18
8264,2019-09,7130,30.0,30.0,22.3383,670.15
8265,2019-09,7135,40.0,40.0,3.48,139.2
8266,2019-09,7142,500.0,500.0,0.805276,402.64
8267,2019-09,7143,20.0,20.0,8.77,175.4
8268,2019-09,7145,1.0,1.0,1884.1095,1884.11
8269,2019-09,7147,15.0,15.0,10.499632,157.5
8270,2019-09,7163,7.0,7.0,36.880477,258.16
8271,2019-09,7176,3.0,3.0,21.0,63.0
8272,2019-09,7177,3.0,3.0,36.438,109.31
8273,2019-09,7178,450.0,450.0,1.4026133333333333,631.17
8274,2019-09,7179,7.0,7.0,38.418,268.91999999999996
8275,2019-09,7180,210.0,210.0,1.2928,271.49
8276,2019-09,7184,3.0,3.0,19.35,58.05
8277,2019-09,7190,950.0,420.0,1.076017,1022.21
8278,2019-09,7195,300.0,0.0,0.0847,25.41
8279,2019-09,7196,100.0,100.0,0.204686,20.47
8280,2019-09,7201,135.0,103.0,1.8648,251.75
8281,2019-09,7202,50.0,40.0,27.11864,1355.9299999999998
8282,2019-09,7206,15.0,15.0,1.2712,19.07
8283,2019-09,7208,60.0,60.0,11.86,711.5999999999999
8284,2019-09,7213,4.0,4.0,2.966102,11.86
8285,2019-09,7216,47.0,27.0,22.79,1071.13
8286,2019-09,7220,30.0,13.0,14.613333333333335,438.4
8287,2019-09,7227,100.0,100.0,0.3885,38.85
8288,2019-09,7239,12.0,12.0,93.2203,1118.64
8289,2019-09,7240,13.0,13.0,84.7458,1101.7
8290,2019-09,7252,250.0,250.0,15.0,3750.0
8291,2019-09,7258,400.0,400.0,0.127092,50.84
8292,2019-09,7259,600.0,600.0,0.091796,55.08
8293,2019-09,7263,530.0,530.0,2.3729,1257.6399999999999
8294,2019-09,7264,500.0,500.0,0.50852,254.26
8295,2019-09,7266,500.0,500.0,1.2712,635.6
8296,2019-09,7268,150.0,150.0,1.93965,290.95
8297,2019-09,7271,20.0,20.0,6.988,139.76
8298,2019-09,7272,100.0,0.0,0.322033,32.2
8299,2019-09,7273,3.0,3.0,8.48,25.44
8300,2019-09,7274,4.0,4.0,35.010225,140.04
8301,2019-09,7283,10.0,10.0,11.8692,118.69
8302,2019-09,7285,6.0,3.0,40.857678,245.14
8303,2019-09,7288,420.0,220.0,7.203388999999999,3025.4300000000003
8304,2019-09,7291,104.0,104.0,1.552319,161.44
8305,2019-09,7300,300.0,200.0,0.766251,229.88
8306,2019-09,7301,400.0,300.0,3.18605,1230.43
8307,2019-09,7309,10.0,9.0,38.236,382.36
8308,2019-09,7316,700.0,700.0,0.118644,83.05000000000001
8309,2019-09,7319,210.0,210.0,2.748474,577.18
8310,2019-09,7321,10.0,10.0,9.5,95.0
8311,2019-09,7322,700.0,700.0,0.966,676.2
8312,2019-09,7324,60.0,60.0,1.8472,110.84
8313,2019-09,7327,30.0,30.0,1.6,48.0
8314,2019-09,7329,5.0,5.0,11.718,58.59
8315,2019-09,7332,800.0,800.0,0.11584733333333334,89.01
8316,2019-09,7335,30.0,30.0,0.741438,22.24
8317,2019-09,7336,40.0,40.0,115.2704,4610.8099999999995
8318,2019-09,7337,65.0,65.0,2.5432,165.31
8319,2019-09,7350,20.0,20.0,7.352913,147.06
8320,2019-09,7352,250.0,0.0,1.6949,423.73
8321,2019-09,7353,1300.0,1300.0,0.072025,93.63
8322,2019-09,7354,4.0,4.0,7.545,30.18
8323,2019-09,7356,500.0,0.0,0.5085,254.25
8324,2019-09,7360,6.0,0.0,48.98474,293.91
8325,2019-09,7371,50.0,50.0,3.765717,188.28
8326,2019-09,7373,30.0,30.0,4.82885,144.87
8327,2019-09,7374,500.0,500.0,8.8983,4449.150000000001
8328,2019-09,7384,1200.0,1200.0,2.704987,3245.98
8329,2019-09,7386,33.0,33.0,36.809524,1214.71
8330,2019-09,7387,70.0,70.0,3.000375,210.03
8331,2019-09,7393,32.0,30.0,10.320992,330.27
8332,2019-09,7408,600.0,600.0,2.89,1734.0
8333,2019-09,7416,266.0,266.0,0.726392,193.22
8334,2019-09,7421,30.0,30.0,3.664066,109.92
8335,2019-09,7428,2.0,2.0,72.8847,145.77
8336,2019-09,7432,2700.0,2700.0,0.44064,1189.72
8337,2019-09,7434,200.0,200.0,0.072,14.4
8338,2019-09,7441,2190.0,2190.0,0.183621,402.13
8339,2019-09,7443,700.0,700.0,16.949153,11864.42
8340,2019-09,7444,130.0,80.0,107.5423715,13980.51
8341,2019-09,7458,47.0,47.0,84.743679,3982.95
8342,2019-09,7459,1000.0,1000.0,2.118644,2118.65
8343,2019-09,7462,13.0,13.0,41.314075,537.0799999999999
8344,2019-09,7464,5.0,5.0,5.0901,25.45
8345,2019-09,7466,780.0,180.0,0.22329999999999997,174.17
8346,2019-09,7467,22.0,22.0,11.017,242.37
8347,2019-09,7476,294.0,294.0,1.1805,347.07
8348,2019-09,7477,320.0,320.0,15.2542,4881.34
8349,2019-09,7478,220.0,220.0,12.711864,2796.6000000000004
8350,2019-09,7480,12.0,12.0,5.73056,68.77
8351,2019-09,7485,130.0,130.0,2.9678750000000003,384.71999999999997
8352,2019-09,7487,5.0,5.0,33.681627,168.41
8353,2019-09,7496,56.0,56.0,3.58853,200.96
8354,2019-09,7498,12000.0,12000.0,0.016525,198.3
8355,2019-09,7500,595.0,378.0,0.980629,583.47
8356,2019-09,7501,800.0,800.0,0.25423,203.39
8357,2019-09,7502,650.0,650.0,0.381355,247.88
8358,2019-09,7507,120.0,0.0,1.7,204.0
8359,2019-09,7522,500.0,300.0,0.7200000000000001,360.0
8360,2019-09,7528,22.0,22.0,105.9322,2330.52
8361,2019-09,7529,70.0,70.0,19.4915,1364.4099999999999
8362,2019-09,7532,55.0,55.0,34.86348,1917.49
8363,2019-09,7543,225.0,175.0,6.3559,1430.0800000000002
8364,2019-09,7545,49.0,49.0,25.1272,1231.23
8365,2019-09,7548,2.0,2.0,68.09472,136.19
8366,2019-09,7550,60.0,60.0,5.000277,300.02
8367,2019-09,7556,170.0,170.0,13.5593,2305.09
8368,2019-09,7579,98.0,98.0,16.949153,1661.02
8369,2019-09,7585,210.0,210.0,3.296995666666666,692.37
8370,2019-09,7591,450.0,330.0,1.353333,609.0
8371,2019-09,7593,200.0,200.0,0.4661,93.22
8372,2019-09,7596,200.0,100.0,1.4092,281.84
8373,2019-09,7605,120.0,120.0,7.00104,840.12
8374,2019-09,7607,20.0,17.0,10.084745,201.69
8375,2019-09,7608,200.0,0.0,0.169491,33.9
8376,2019-09,7613,300.0,300.0,1.037869,311.36
8377,2019-09,7614,10.0,10.0,11.44,114.4
8378,2019-09,7622,60.0,30.0,1.83222,109.94
8379,2019-09,7625,4.0,4.0,91.5254,366.1
8380,2019-09,7627,300.0,0.0,0.680896,204.27
8381,2019-09,7631,35.0,0.0,8.0508,281.78
8382,2019-09,7637,2.0,2.0,16.32,32.64
8383,2019-09,7638,100.0,100.0,0.381888,38.19
8384,2019-09,7639,150.0,150.0,1.299812,194.97
8385,2019-09,7641,60.0,30.0,10.887561999999999,652.15
8386,2019-09,7645,10.0,10.0,19.063665,190.64
